linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
113,Aniqa,5/5 Stars,12-08-21,"Amazing ghar ka khana. I ordered their breakfast deal including one Paratha, fry egg, and seekh kabab. Yar everything was superb. Lacha wheat parata and seekh kabab was so tasty.",Islamabad
113,Anas,5/5 Stars,09-08-21,"Respect & Love
You know when it's beyond the food or packaging or rating. It's a next level game.

Anas",Islamabad
113,Huma,5/5 Stars,24-07-21,Excellent... Quality and quantity both are good,Islamabad
113,Adnan,5/5 Stars,19-07-21,It was awesome. Thanks!,Islamabad
113,Zerrys,5/5 Stars,14-07-21,Ordered chicken egg fried rice it was delicious 😋🤤,Islamabad
113,Danial,5/5 Stars,02-07-21,Great taste 👌,Islamabad
113,Moeed,5/5 Stars,23-06-21,"Very good food, must try.",Islamabad
113,Anas,5/5 Stars,13-06-21,"Excellent food, excellent packaging, excellent taste.
The notes are relatable and motivating. 
That extra roti & samosi were awesome.
Salute & love for the chef.
Keep up the good work.

Highly recommended.",Islamabad
113,Anas,5/5 Stars,11-06-21,"Loved the food & the note. Felt like my mother sent me lunch with an advice.

Totally recommended.",Islamabad
113,Sohail,5/5 Stars,27-05-21,Very good experience MUST try.  And good luck,Islamabad
113,Ahmed,5/5 Stars,27-05-21,Food was delicious  and up to mark.,Islamabad
113,Saima,5/5 Stars,13-05-21,Biryani was delicious food quality is good,Islamabad
113,Aleena,5/5 Stars,09-04-21,Food quality was very good will buy again,Islamabad
113,Saima,5/5 Stars,28-03-21,Excellent taste and fresh food,Islamabad
114,Adeel,1/5 Stars,04-01-21,Guy doesn't know how to read and sent wrong flavours.,Islamabad
114,Anas,4/5 Stars,22-10-20,Add more chocolate to the flavor and make it bitter. Packaging was excellent.,Islamabad
114,Komal,5/5 Stars,15-09-20,It was too yumm icecream,Islamabad
114,Mariam,5/5 Stars,30-06-20,scrumptious,Islamabad
114,DrSaima,3/5 Stars,24-06-20,"Quantity as well as quality for the price isn't worthy. Though taste is satisfactory, nothing extraordinary.",Islamabad
114,Rida,4/5 Stars,19-06-20,Good as always.,Islamabad
114,QuratUlAIn,4/5 Stars,13-06-20,I ordered the chocolate and salted caramel flavour. Both were super delicious with the chocolate one full of yummy brownie bits and loads of chocolate chips. Would buy again,Islamabad
114,Sahab,1/5 Stars,07-06-20,"The jar was so small, hardly for one person.",Islamabad
114,fatima,5/5 Stars,31-05-20,I loved every bite i was craving for this since years ❤️,Islamabad
114,MalikUsama,4/5 Stars,27-05-20,"Packing is not good as it should be disclosed gramage/ml ..??? 
Size is very small 
But overall taste wise awesome",Islamabad
114,Rida,5/5 Stars,26-05-20,Great quality and taste.,Islamabad
115,Islam,5/5 Stars,08-08-20,Food is good but quantity is less,Islamabad
116,Asif,5/5 Stars,07-09-21,"awesome taste, authentic biryani",Islamabad
116,Rizwan,5/5 Stars,04-09-21,"Nice rice, followed my instructions perfectly. Thanks",Islamabad
116,M,5/5 Stars,03-09-21,Loved the qeema,Islamabad
116,Hira,2/5 Stars,21-08-21,too much oil and spicy,Islamabad
116,Hammad,4/5 Stars,15-08-21,The quantity was very less compare to the price. Taste was perfect but the quantity of Badami Qorma was less. Your food's taste is perfect but the price is bit high for this quantity of food,Islamabad
116,Sheherman,3/5 Stars,15-08-21,"they have the best biryani, but today the quantity was very less and no chutney was sent aswell",Islamabad
116,Sheherman,5/5 Stars,11-08-21,best,Islamabad
116,Maria,5/5 Stars,16-07-21,Har hafty 3 sy 4 bar mangwati hun waja yeh hai k bht behtreen bryani he inki taste quantity quality bht ache 2 pieve hty gsht k ak bar mmgwa k bar bar mngwane ka man krta.ali.baba hazar jaga sy mnhwaya ksi me wo bat nh jo inki bryani ke hai bht bar review skip hwa aj btana xhhate k bht barhya taste hai hathon me khuda bht khush rkhe ap logn ko isi trha hamen zaiqrdar bryani khlaen,Islamabad
116,MuhammadHasanAli,4/5 Stars,14-07-21,"Biryani was delivious. However, meat of chicken was not properly tendered.",Islamabad
116,Saiqa,5/5 Stars,13-07-21,Best beef biryani:))),Islamabad
116,Jabran,3/5 Stars,08-07-21,Just satisfactory. I ordered beef Haleem which had to less of a beef,Islamabad
116,Jia,5/5 Stars,08-07-21,The food was really yummy but the spice could be a little less,Islamabad
116,Saiqa,5/5 Stars,30-06-21,"I would say that they are consistent with their taste and quality. Packaging from day 1 is 10/10. No other resturant has it done this great in my experience. Prices are bit steep but still the quantity is good and I hope that they don't increase it further:). Rest, i have mostly enjoyed their beef biryani which is fantastic:)) .. will try more stuff in future. Keep up the good work Team Aroma👍🏼",Islamabad
116,Muhammad,1/5 Stars,18-06-21,Although I am Biryani Lover but this was worst biryani ever. I read reviews before ordering but I think reviews of this restaurant are fake.,Islamabad
116,Saiqa,4/5 Stars,18-06-21,"Beef biryani is best but beef chunks are very less. Also, no aloo in biryani as well. I need more beef in the biryani at this price:(... i hope resturant will take notice. Rest its the best biryani in town",Islamabad
116,Fatimah,5/5 Stars,15-06-21,Their chicken biryani is best in town must try,Islamabad
116,Farheen,5/5 Stars,03-06-21,Amazing daal gosht ❤️,Islamabad
116,Haadia,5/5 Stars,31-05-21,Greatest taste of beef biryani ever,Islamabad
116,UmroAbdulLatif,5/5 Stars,26-05-21,"The packaging was superb, neat & clean. Raita & salad was fresh. The food was warm and the chicken was hot. The food quantity was enough for more than 1 person. I would recommend you big time. I have one thing which needs improving the biryani should have more rich flavour of biryani, if you improve that then i think you are the best. Keep up the quality and good work. Thank you.",Islamabad
116,Yar,1/5 Stars,10-05-21,Not up to the mark,Islamabad
116,Muhammad,5/5 Stars,08-05-21,Dahi phulki was a little sawer rest rice was good,Islamabad
116,Firdous,5/5 Stars,04-05-21,Food was amaizing...Packing was Absoulitly beautifull..10/10,Islamabad
116,Salman,5/5 Stars,04-05-21,"Aftari Platter is good, specially chaat. Packed well, spices acceptable. Please take care of red chilli powder in Qofta and Nihari.",Islamabad
116,Mrs,5/5 Stars,03-05-21,The food was really really really very delicious.. I must say jis ne dahi bary nai khay us ne apna bohat nuksan kiya..,Islamabad
116,Saiqa,5/5 Stars,03-05-21,"Well, I again ordered beef biryani and i was pleasantly shocked that how everything was improved from last time. They added Aaloo to my biryani ( complained last time) , also, it was super duper fresh and hot... very tasty, portion was good as per price too. Packaging is 10/10.. and even the beef chunks this time were more than previous time. And oh the complimentary chaat,,, so delicious.. i'm impressed beyond words. Hats off to the owner for having such customer- centric approach.. I recommend everyone to support this business who deeply cares for their customers. ❤️",Islamabad
116,Salman,3/5 Stars,03-05-21,Very good and authentic taste but red with spices. Hardly ate.,Islamabad
116,Firdous,5/5 Stars,02-05-21,Food was Awsoume ..Amaizing..packing was nice,Islamabad
116,Saiqa,5/5 Stars,02-05-21,"I was impressed that the owner left a note requesting for an honest review so here it is. I ordered beef biryani..The packaging gets 10/10 from me. It was very thoughtfully packed and was super hot and fresh. Huge thumbs up on that👍🏼. Second was taste. I would say "" deliciously made"". I enjoyed every bite i took. Agar aik aloo b daal dete tu kafi mazidar ho jata. That's something i really missed having. Aik aur cheez agar improve ho saky put few more pieces of that beef:) ,, that will make it more amazing. Raita n salad was on point too. Quantity was also reasonably good though i wanted some more beef chunks in it. All in all, superb job on this. Thank you for making my taste buds happy😂( and mind you, i have very picky taste in general)😁",Islamabad
116,asad,5/5 Stars,30-04-21,Clean food good taste. Loved the extra secure packaging.,Islamabad
116,Fariya,5/5 Stars,27-04-21,Everything is just wow ❤️,Islamabad
116,Salman,4/5 Stars,25-04-21,The quantity was a bit less. The beef in the biryani was a little too dark,Islamabad
116,Khan,4/5 Stars,19-04-21,"Taste is good, beef is good, but spice is too much.. please less red chilli..!",Islamabad
116,Seher,5/5 Stars,17-04-21,Superb pulao very tasty,Islamabad
116,Saad,5/5 Stars,14-04-21,Great food great quality 👌,Islamabad
116,Wăhəəđ,5/5 Stars,08-04-21,Best quality 👌,Islamabad
116,Nasir,1/5 Stars,08-04-21,Beef not fully coocked,Islamabad
116,Muhammad,5/5 Stars,07-04-21,They are doing a great job really.,Islamabad
117,Musharib,5/5 Stars,26-08-21,It was really good,Islamabad
117,Malik,1/5 Stars,24-08-21,Waste of Money. There are only few chips in a simple roti.No salad..No sauce even,Islamabad
117,Arsalan,1/5 Stars,19-08-21,Not too good,Islamabad
118,Salar,5/5 Stars,13-05-21,Thank you,Islamabad
118,narmeen,5/5 Stars,07-05-21,Texas pizza was tasty and light,Islamabad
118,Hina,1/5 Stars,30-03-21,"Very much desi Pizza.. never had this kind of pizza before.  Tikka masala and turmeric taste was so prominent neither was the crust good in taste..... Never gonna order again..
Not recommended",Islamabad
118,asad,2/5 Stars,25-03-21,The pizza was fine but i had made a special request for tomato ketchup but they did not send it with the pizza. They should have informed before sending. Now with food going and no ketchup it is not a great experience.,Islamabad
118,Atta,2/5 Stars,17-03-21,Terrible Pizza. Never ordering again.,Islamabad
118,Ahmed,2/5 Stars,13-03-21,The burger were not good at all,Islamabad
118,Ayesha,1/5 Stars,21-01-21,"Pathetic food
Pathetic packaging 
Missed half of my order",Islamabad
118,Fahad,4/5 Stars,20-01-21,Ordered 3 mini pizza deal and for some reason one slice of each pizza was cut off and was on the side for some reason... Hopefully it was half eaten lol,Islamabad
118,Belaal,1/5 Stars,27-12-20,Pizza was not saucy enough,Islamabad
118,Salar,5/5 Stars,13-12-20,"Pizza is normal, nothing special. The guy forget to add drinks which were included in the order. Later on he promised to compensate on next order",Islamabad
118,Zeeshan,1/5 Stars,07-12-20,"Very bad food, veey very bad food, smelling cold and no way near a pizza",Islamabad
118,Bushra,5/5 Stars,27-11-20,Pizza was cold,Islamabad
118,Amna,1/5 Stars,27-11-20,Taste was worst. Didn't put all the mentioned veggies and no tomatoe sauce which makes it taste so bad. Not recommended,Islamabad
118,asfandyar,1/5 Stars,21-11-20,Food was spilled,Islamabad
118,Ibrahim,3/5 Stars,19-10-20,"There was no sauces in the pakaging, pizza was good .",Islamabad
118,Tariq,5/5 Stars,04-10-20,Top quality food,Islamabad
119,Hanzalah,5/5 Stars,07-09-21,Zabrdast,Islamabad
119,Kanwal,3/5 Stars,03-09-21,"Koftay were pathetic 
Quantity was very little of kadi pakora",Islamabad
119,Sadia,1/5 Stars,30-08-21,Fzul treen services no taste too much oil,Islamabad
119,Sanan,1/5 Stars,29-08-21,Food was absolutely tasteless. Terrible experience,Islamabad
119,Usman,2/5 Stars,24-08-21,I ordered beef Nihari and it came out to be beef salan. Disappointed,Islamabad
119,MuhammadAli,3/5 Stars,24-08-21,Bed quality,Islamabad
119,Ghazala,1/5 Stars,21-08-21,I ordered tawwa paratha and it was so hard that I couldn't eat it.,Islamabad
119,Malik,1/5 Stars,29-07-21,Its too bad insects were in the food,Islamabad
119,Tooba,1/5 Stars,29-07-21,We weren’t delivered the full order,Islamabad
119,Saad,3/5 Stars,22-07-21,Lasi was ok but didn't have any malai as shown in the pictures,Islamabad
119,UmroAbdulLatif,4/5 Stars,15-07-21,The food arrived cold.,Islamabad
119,Kashif,5/5 Stars,30-06-21,"A great Resturent, Great food.",Islamabad
119,Ghassan,4/5 Stars,18-06-21,It was ok not something I would order again...,Islamabad
119,Allmeera,1/5 Stars,04-06-21,This not want I want,Islamabad
119,Shuja,1/5 Stars,29-05-21,Pathetic food quality,Islamabad
119,Afrah,1/5 Stars,29-05-21,Very bAd,Islamabad
119,Adnan,1/5 Stars,25-05-21,It was just yogurt,Islamabad
119,Ahmed,4/5 Stars,09-05-21,Good,Islamabad
119,Ahmed,1/5 Stars,06-05-21,"Pathatic food.... I ordered Chicken Haleem, I got Dal Mash.... no chicken in it...don't orde anything.",Islamabad
119,Novera,1/5 Stars,04-05-21,No,Islamabad
119,Hasnain,3/5 Stars,23-04-21,Average taste.. too much oil and a small portion,Islamabad
119,Hassam,1/5 Stars,11-04-21,Stinky meat .....,Islamabad
119,Myra,1/5 Stars,06-04-21,Not good taste,Islamabad
119,Talal,1/5 Stars,03-04-21,The food was more than horrible. The meat in the nihari was urghhh. So bad,Islamabad
119,Sajjad,1/5 Stars,01-04-21,"Food was not fresh, it was pre made food, and quantity was also less, wasted my momey",Islamabad
119,Mariam,1/5 Stars,30-03-21,Food was very bad.. unable to eat the food due to very bad smell coming from the food,Islamabad
119,Nazia,5/5 Stars,27-03-21,"He didn't had cash,order cost was 890/Rs and we paid 1000/Rs.",Islamabad
119,Imran,2/5 Stars,18-03-21,Ordered nihari from this place. The nihari did not taste like nihari it tasted like a regular beef curry. Dont order nihari from here,Islamabad
119,Kamran,1/5 Stars,15-03-21,Ordered Daal channa and delivered Different Daal (Daal Maash),Islamabad
119,Mano,1/5 Stars,31-01-21,Bakwas khana tha pulao ka kah bryani wala rice bhajwaya sharm hi nai ati,Islamabad
119,Obaid,1/5 Stars,23-01-21,Not good taste,Islamabad
119,Faisal,1/5 Stars,17-01-21,Ordered sajji and got roasted chicken,Islamabad
119,Usman,5/5 Stars,03-01-21,Food is always clean and good from this restaurant,Islamabad
119,Zubair,2/5 Stars,31-12-20,food wasn't packed properly and the oil dripped out and made a mess. one boti was raw. rest was fine,Islamabad
119,Hammad,1/5 Stars,31-12-20,"Haleem 2/10 
Nihari 2/10 nihari ki jaggah qorma tha
Chana pulao ki jaggah simple pulao pr chana ka salan daal diya. Wah",Islamabad
119,Shanze,1/5 Stars,28-12-20,Chicken piece tha ya hadi and pulso k sath mix kya tha. Bohat bekar,Islamabad
119,Zakaullah,1/5 Stars,27-12-20,Tasteless,Islamabad
120,Ahmed,1/5 Stars,31-08-21,Not good at all. Food didnt have any quality,Islamabad
120,Abdullah,1/5 Stars,02-08-21,They had a deal for 2 burgers that were for 700 rupees which was absolutely awful . it was a bun and a chicken patty as thin as paper with some disgusting sauce. If you wanna waste money then surely this is the restraunt for you but if you wanna eat decent food this ain't it. They even forget half the order the first time and the rider the had to go back to get the remaining order.,Islamabad
120,Ali,4/5 Stars,02-08-21,"Pizza was good. 
They forgot to deliver straw with shake :(",Islamabad
120,Rida,4/5 Stars,19-07-21,"Ordered penne pasta and as always, loved it, just wish the quantity was more as it always is usually.",Islamabad
120,Iffat,1/5 Stars,19-07-21,Crap pizza,Islamabad
120,Khurram,4/5 Stars,03-06-21,Masala fries were good. Zinger burger was just satisfactory with bland taste.,Islamabad
120,Muhammad,1/5 Stars,30-05-21,"The burger was lame, chicked fillet was hard to chew and not cooked well...",Islamabad
120,Uruba,1/5 Stars,26-05-21,They switched my order. The flavours I ordered in the sizes were opposite. The pizzas were crushed with the boxes. All topping was on the lid. The taste was below average. Horrible.,Islamabad
120,Rida,5/5 Stars,21-04-21,Ordered pasta and loved it. Good job. 👍🏽,Islamabad
120,MuhammadFaisal,1/5 Stars,03-04-21,"There were a total of 6 fries. Zinger burger was nothimg more than a anda shami. So disappointed, i will never order again",Islamabad
